dir,key,clue
prods,407,4__30___18_720_10_2_20______6_8_5__3_24_______15_6_8__18____
size,408,6
shape,408,abcddddacffffddddddffffffacacdacabcf
letters,408,512463423516231645654321165234346152
prods,408,10___20_6_18_8_6______15_4_18_8_5_6_______30__6__8_12__30___
size,409,6
shape,409,abcacddacddeeddfffeffacdfabcdeacacff
letters,409,365421534162426513213645142356651234
prods,409,90___8__6_40_12__5_6___2_18_______24__120__24___15__30__2___
size,410,6
shape,410,acdacdddeddffefffddfdddfedfffdffabcf
letters,410,513246152463634152325614461325246531
prods,410,5__24_8__18_6_30__4_30_______8_24__5_18_2___24____5___90___
size,411,6
shape,411,dacacdedabcffedddddeffefefacedfabcff
letters,411,361452615324534261253146426513142635
prods,411,90_6__20__8__30_30______12_2_72_6_8________30___15__48____
size,412,6
shape,412,dacacdedacdfffddedddffefefacedfabcff
letters,412,351264123456645321214635562143436512
prods,412,18_5__12__24__8_12__120____20_18__5_40_6_______2___6__90____
size,413,6
shape,413,dacacdedabcfffdacdddfddfffdffdacfacf
letters,413,354612632451513264245136461523126345
prods,413,90_20__6__2__3_40______15_12__24_8_24__5_6____6___15_2___12__
size,414,6
shape,414,dddacdffeddfacffedddacefffddedacffff
letters,414,246513325461513624631245164352452136
prods,414,6_8_90_5__3____24_720__5_____20_6_18_2______8_3__12_20_____
size,415,6
shape,415,acdacdddfddffedffddffacefacddeabcfff
letters,415,123564514632351426236145465213642351
prods,415,2__12_30__8_15_15__24_6____6___90_8___4____30__6_5__48_____
size,416,6
shape,416,dabcddfdacefdeddfdefffdffabcfdabcacf
letters,416,312456621345253164465213146532534621
prods,416,18_8___120_30__60_3____8__15_2__12_____3___120____2_60___12__
size,417,6
shape,417,abcddddacffeeddacffefddddedffefffacf
letters,417,426153143526564231312645635412251364
prods,417,48___5_10_18_15_12______90_8_6______24_4_40_12__5_______18__
size,418,6
shape,418,dacacdeddddffefffddedacffffdddabcfff
letters,418,635214124365316452251643543126462531
prods,418,18_15__2__20__40_24_12_30_______6_10__3_24______5_6_6_48_____
size,419,6
shape,419,acacdddabcfffdabcddedaceeffddefacfff
letters,419,352146146235415623634512521364263451
prods,419,15__2__12_30_4_48______6_60___24_60__4_5______12_30___18____
size,420,6
shape,420,dabcddfdacefdfddededffffefabcdfacacf
letters,420,631452215643156324542136463215324561
prods,420,12_12___120_6__5_30____60__12_3__24__24_______6___5__8__30__
size,421,6
shape,421,dacacdedabcefedddedfffeffacdedabcfff
letters,421,364215136542513624425361251436642153
prods,421,15_24__2__40__6_120______15_18_180__8_______5__4__18_48_____
size,422,6
shape,422,abbbcdddabceefdddffdeffddffacefabbcf
letters,422,634125456231513462261543142356325614
prods,422,144_____10_40_5_36______6_20_24___24____72_3___15____60____
size,423,6
shape,423,acacdddabcfefddddedeffffefabcdfacacf
letters,423,162435436512513246241653654321325164
prods,423,6__8__3_180_20_90______20_3_12_20__36________24___4__10__6__
size,424,6
shape,424,dddacdffeddfaceffdddfaceefabcefacacf
letters,424,623415245361354126461532132654516243
prods,424,12_8_60_4__5____3_12__15_____144_20_18__15_____60_____6__8__
size,425,6
shape,425,acacddddddfffffedddddffeeffddefacfff
letters,425,435216241365624531316452562143153624
prods,425,12__10__6_30_12_8_4_60_______15_24_15_6_12_______6_8___15____
size,426,6
shape,426,abbcdddabcfffddacddfeddfedffedffacff
letters,426,641532364215253461526143132654415326
prods,426,120____3_10_6_48______10_36_24__3_20___6_40___3____24___15___
size,427,6
shape,427,acacdddacdeffddffddefaceefabcefabbcf
letters,427,164532531264345126623451216345452613
prods,427,6__20__36_8_15_3__2____8_15___90_48___20_____72_____60____
size,428,6
shape,428,dabbcdeddddfeffefdeacedfeddffdfffacf
letters,428,412563236145164352351624543216625431
prods,428,720_60____15__18_24_36_20_______8__5___2___8_15___6____12__
size,429,6
shape,429,dabcddedddefffeffdddfacfffddddacffff
letters,429,342561231645653412124356516234465123
prods,429,36_40___24_5__15_12_24________12_5_2__15_____30_2_6_12_24_____
size,430,6
shape,430,dabcddfdacfededacfeffdddeddffefffacf
letters,430,265431143256612543534162351624426315
prods,430,2_120___15_18__12_6____360__8_20______6_12_40__10_6_______3__
size,431,6
shape,431,abcacdddabcfffdacdacfddedddffefffacf
letters,431,461325536412325641612534254163143256
prods,431,24___6__10_15_6_24______10_24__72_6___5_18__2_20_12_______10__
size,432,6
shape,432,abcddddacfffedabcdefdddfedfffdffabcf
letters,432,356412512364641523163245425136234651
prods,432,90___12_6_8_240_2______24_10___15___15_2_12___6____6___120___
size,433,6
shape,433,acacddddddffffefddacedefddeffdfffacf
letters,433,562413356241413526241365134652625134
prods,433,30__8__4_3_12_5_360_10_______60_30_8___18___6_6____8____3__
size,434,6
shape,434,acddddddefffefedddedffffffddddacffff
letters,434,456312512634341256634125263541125463
prods,434,20__48_18_3_8_180_4________2_10_30__18_______15_20_24_3_2_____
size,435,6
shape,435,dacacdedabceffdddeddfeffffdeddacffff
letters,435,346251625143154362261534413625532416
prods,435,18_24__10__24__10_20______4_360_18__8_6_______6__2_30_15_____
size,436,6
shape,436,abcacddabbcffdabcddedacfeffdddfacfff
letters,436,324615512436635241463152241563156324
prods,436,24___6__30_30_24______72_40___2_8__3_5______15_12_12__30____
size,437,6
shape,437,abbcdddabcffedacddffddefddffedffacff
letters,437,432615643521315462156234264153521346
prods,437,144____2_5_18_60______5_20__360_8___24_2___10_12____18___3___
size,438,6
shape,438,acabcddabcdfedacfdffdddfddeffdfffacf
letters,438,241365613452165243526134354621432516
prods,438,8__18___10_30_12___20___12_10___12___48_6_6__12_15____6____5__
size,439,6
shape,439,dabcddfdddefdefffdefacdffabcfdabcacf
letters,439,214563165432632145451326523614346251
prods,439,2_20___72_6__90_10_4___120_____30___3__2___36____4_72___10__
size,440,6
shape,440,dacacdeddddfeffffdfacddfdddffdfffacf
letters,440,136524351462542136465213624351213645
prods,440,60_18__10__8__20_2_4_18_______18__30__6_5__12_2_12___5____24__
size,441,6
shape,441,acddddddfffefedacfdffdddeddffefffacf
letters,441,456123635412563241124536312654241365
prods,441,20__30_4_2_6_30_36_______12_8___6___30_15_120__4_2_______18__
size,442,6
shape,442,acabcddacddffddefddeffdfefacfdfacacf
letters,442,134256361425643512526341452163215634
prods,442,3__40___30_18_6__60_2___40_18___2_40____24____2___12__5__18__
size,443,6
shape,443,abbcdddacdefeddefdefffdffabcedacacff
letters,443,614352231564162435546123453216325641
prods,443,72____90_8_40_3__20____24_12___15_____8___30____6_6__30___
size,444,6
shape,444,acdacdddeddfffeffdacfddfdddffdfffacf
letters,444,463215541362234651625143152436316524
prods,444,24__60_2__10_10_12__18_30_______3_12___4_12__3_5_12___24____10__
size,445,6
shape,445,abbbcdddabceefdacefdeddfdffffdfacacf
letters,445,653214245361462153124536316425531642
prods,445,180_____72_8_24_90______48_5____2__20_6__15_____10__3__24__
size,446,6
shape,446,acabcddddddffffefdacdedfddeffdfffacf
letters,446,532641623154241563415326156432364215
prods,446,15__48___4_12_8_3_60_30_______18_4__120__6__3_30____10____2__
size,447,6
shape,447,acdacdddfddffedffddefacfefabcdfacacf
letters,447,462531546213134625613452251364325146
prods,447,24__12_15__3_5_60__12_2____12___10_36___20_____18___24__10__4__
size,448,6
shape,448,ddabcdefdacefdeddfdffefdfacfdeacacff
letters,448,631542526134243651154326312465465213
prods,448,60_6_20___8___72_3____20__72_10__3_____90__2___6__24__10___
size,449,6
shape,449,abcacdddabceffdddfddfffdefabcefabbcf
letters,449,612543321654543126236415154362465231
prods,449,12___20__72_15_8_30______18_4_2__8_15____10___72_____180____
size,450,6
shape,450,abbcddddddeffefffddedddfeffffdfacacf
letters,450,654312321456265134532641146523413265
prods,450,360____15_12_6_144_5_4________4_20__12_30_8_______15__3__12__
size,451,6
shape,451,abbcddddacfeffdaceacfddedddffefffacf
letters,451,315624634215452361146532261453523146
prods,451,90____2_720_24_15_8______12_18___4___20_15__10_12_3_______4__
size,452,6
shape,452,dabbcdeddddffeffeddeacffffddddacffff
letters,452,635124361452146235523641214563452316
prods,452,18_30____8__48_6_8_60_______5_10__18______8_15_6_18_20_____
size,453,6
shape,453,abcddddacfffedacddfeddffdeffddffacff
letters,453,316254541362124536253641632415465123
prods,453,18___6_30_8_10_4______180_20__12_6___6_24___24____2_15___5___
size,454,6
shape,454,ddabcdffdaceaceddeddffefefacfdfacacf
letters,454,632154543612465231156423214365321546
prods,454,30_12_10___24___90_6___24___8_36__6_5_______12___30__2__20__
size,455,6
shape,455,ddabcdffdaceacfddfdddffdfffddeabcfff
letters,455,541623625314453261132546216435364152
prods,455,30_8_12___12___15_3___20___10_24__2_3_12___60____4_15__72_____
size,456,6
shape,456,acacddddddffeffeddeddffffffdddabcfff
letters,456,243615431256514362625134356421162543
prods,456,8__18__5_30_360_3_4_6_______18_8__10_30_______20_8_3_12_____
size,457,6
shape,457,dddacdfefddfdedffdefeddfedeffdfffacf
letters,457,431625523461215346362154654213146532
prods,457,20_36_3_12__5____12_24__36__240___24____2_5___20____6____15__
size,458,6
shape,458,dacacdedabcfffdacdddeddfeffffdfacacf
letters,458,512643153264234516641325326451465132
prods,458,10_2__24__12__15_36______24_5__30_72_8__12_10_______2__30__3__
size,459,6
shape,459,acddddddeffefffddedddeffeffeddfacfff
letters,459,215643562314623451154236436125341562
prods,459,2__30_18_4_72_30_12________40_15__12_15_24________12_10__4____
size,460,6
shape,460,abbbcdddabcfffddddddefefffededacffff
letters,460,214563531642362451425316156234643125
prods,460,240_____6_15_18_24______180_12_30_6_4_10________2__20_24_____
size,461,6
shape,461,acddddddffffefdacdfdfddfdedffdfffacf
letters,461,415623653412531246326154142365264531
prods,461,4__15_24_2_6_90_15_______6_8__24__48__3_30__2__8___5____15__
size,462,6
shape,462,acacdddabcffeddacdfffddfdddffdfffacf
letters,462,231564142356563142614235356421425613
prods,462,6__5__30_24_30_24______6_12_4__10____8_6__12_10_30___3____6__
size,463,6
shape,463,abcacddabcdefdacfededacfffedddacffff
letters,463,145632326415513246261354452163634521
prods,463,20___18__240_15_48___4___30_6____8__8_15______5_12_3_18_____
size,464,6
shape,464,dacacdeddddfeffffdfddddfdeffedffacff
letters,464,456213634521341652125436263145512364
prods,464,72_30__2__3__12_4_30_10_______12__12_15_4_72__10_____20___6___
size,465,6
shape,465,abbbcddddacfefedddedefffeffacdfabbcf
letters,465,635214463521142365254136316452521643
prods,465,180_____4_120_24_144_10______3_18_30__5________20__6__48____
size,466,6
shape,466,ddabcdffdacfacedddddfffeefabcefabbcf
letters,466,253461461235512643625314134526346152
prods,466,8_30_72___5___10_6___5___18_4_144_18_6_______40_____120____
size,467,6
shape,467,dddacdffeddfddfffdefacdffacdedabcfff
letters,467,125634342156413265631542256413564321
prods,467,3_8_30_18__24____2_30__48_3____10___5__8___30__12__3_120_____
size,468,6
shape,468,dddacdfefddfdfdffdedfacfffddddacffff
letters,468,624351563412241563416235352146135624
prods,468,30_48_12_15__2____20_6__24__6___15__5__6_____10_6_8_24_3_____
size,469,6
shape,469,dacdddeddfffefedddedeffffffdddabcfff
letters,469,643125315264426351154632562413231546
prods,469,360_12__2_12_20__2_240_______18_15_2__30________20_4_18_6_____
size,470,6
shape,470,abbbcddddacfeffdddfddeffdffeddfacfff
letters,470,265134453261136542342615514326621453
prods,470,180_____4_12_15_18_12______360_4_10__4_8____30____10_18__2____
size,471,6
shape,471,abcacdddabcffedacddffddffacffdabcacf
letters,471,436521541362254613362154125436613245
prods,471,72___10__2_10_120_18______8_6__12_3___4_15___10____30_18___8__
size,472,6
shape,472,acddddddffffefacddedddefeffffdfacacf
letters,472,451362324615516243135426263154642531
prods,472,20__4_18_6_10_180_2_______12__40_18__18_15_4________4__8__15__
size,473,6
shape,473,dddacdffeddfaceffdddfddfffdffdacfacf
letters,473,164523435162643251326415251634512346
prods,473,4_18_360_10__6____2_30__24_____5_6_10__24_3____2___24_5___12__
size,474,6
shape,474,acdacdddfddeffdffeacfddfdddffdfffacf
letters,474,416523354216523164261435642351135642
prods,474,4__24_10__360_15_10__2_6____3____12___12_15__6_12_10___2____24__
size,475,6
shape,475,dacacdedabcfefdacdfdfddfdedffdfffacf
letters,475,524361265413143526316245431652652134
prods,475,30_8__18__3__24_20______18_10__30__15__12_20__24__2___8____3__
size,476,6
shape,476,abbcddddacfeffdaceaceddfddeffdfffacf
letters,476,154362362451541236635124213645426513
prods,476,60____30_48_15_24_8______90_6___18___6_8__8_2____15____5__
size,477,6
shape,477,dacdddfddeffdeffddffddefddeffdfffacf
letters,477,421365345126163542254613632451516234
prods,477,12_2__15_12_30__120_15____2____20_6___48_24___30_3____4____6__
size,478,6
shape,478,abcddddddffeeffddefddeffdeffddffacff
letters,478,436215625341241653513462162534354126
prods,478,72___6_4_30_60_8_5_______120_30___30_6____3____6_24___4___
size,479,6
shape,479,abbbcddacddffddefddfffdffabcfdacabcf
letters,479,241365536412365241614523123654452136
prods,479,144_____10_15_18__40_4___6_20___3_6____10___36____24_20__6___
size,480,6
shape,480,abcddddddffffffdddacdeffddffddffacff
letters,480,134562542613615324423156356241261435
prods,480,12___30_6_6_30_4_10_______6_10_24_8__18____6_30___12_5___4___
size,481,6
shape,481,abbbcddabbcfeddacdfefddfdedffdfffacf
letters,481,152643315264546312621435234156463521
prods,481,240_____12_90_60______144_6_3__10____4_15__8__12___6____10__
size,482,6
shape,482,dddacdffeddeddeffffffddddddffefffacf
letters,482,564312643521215634156243321465432156
prods,482,30_24_360_3__8____30_6__2_5________8_24_90_12_6_2_______5__
size,483,6
shape,483,abcacddddddfeffffdedabcfffddddacffff
letters,483,163245456321632154341562524613215436
prods,483,18___8__5_360_15_12_3_10_______8__8_30______20_24_3_18_2_____
size,484,6
shape,484,acddddddeffefffacfacddddddeffefffacf
letters,484,245136136524461352613245524613352461
prods,484,8__30_5_6_48_4_18________15___6__24_12_4_15_15_10________24__
size,485,6
shape,485,abbcdddacdffeddfddefedfeedffdeffacff
letters,485,641532263145452316136254325461514623
prods,485,120____12_10_120_18__3____15_60__5_72____8____2___12____24___
size,486,6
shape,486,abcacddabbcfedacddefddffedffddffacff
letters,486,456321362415521643143256614532235164
prods,486,120___6__5_180_48______8_6__20_18___12_10____3___18_8___5___
size,487,6
shape,487,abbbcddddacfefedddedffefefacfdfacacf
letters,487,213456635142352614164325541263426531
prods,487,120_____12_360_15_40_4______18_12_20__24_______2___3__12__15__
size,488,6
shape,488,abcacddddddffefffddfdddfedeffdfffacf
letters,488,245361123654436125352416614532561243
prods,488,40___18__4_4_30_18_6_10_______30_90__8_20_3___6____6____8__
size,489,6
shape,489,abbbcddacacefddddedffffffabcddabbcff
letters,489,413652246531162345531264654123325416
prods,489,360_____40_2_24__15____18_2_6_24__30_______20___2_18_120_____
size,490,6
shape,490,abcacddddddfefeffdfdfacfdfabcdfacacf
letters,490,412356625143146235534612361524253461
prods,490,8___15__18_30_8_120_2_12_______10__18__6___6__10___4__15__24__
size,491,6
shape,491,dabbcdedabceefdddffdeffddffddefacfff
letters,491,152346463125541263614532325614236451
prods,491,120_120____90__24_6______20_10_18___2____8_6___24_5___18____
size,492,6
shape,492,abcacddabbcffddacddefddfffdffdacfacf
letters,492,124356365142512634436521643215251463
prods,492,8___15__12_15_120______12_12_18__4_24___10_2____3___15_10___24__
size,493,6
shape,493,abbcdddabcfeedacdfffddedddeffefffacf
letters,493,246315524136162453351624635241413562
prods,493,144____3_90_15_8______30_8__40____15_12__8_24_3________30__
size,494,6
shape,494,abcacddabbcfedacddffddefddffedffacff
letters,494,321564546312635241213456462135154623
prods,494,6___30__8_60_72______3_10__120_6___6_4___4_30____15___24___
size,495,6
shape,495,acabcddacddefddffedffacefacddeabcfff
letters,495,426135231546154263563412615324342651
prods,495,8__18___720_2_3__10_24___30_12____30___4____5__18_10__24_____
size,496,6
shape,496,abbbcddacacfedabcdffdddfddfffdffabcf
letters,496,542316213654325461164235631542456123
prods,496,120_____24_6_3__30____12_120___5___4_10_12__24_15____6___12___
size,497,6
shape,497,acdacdddfddfffdffdddfacfffddddacffff
letters,497,534261326514461325145632253146612453
prods,497,15__24_12__4_12_12__15_2____5___10_2_20__18_____6_4_20_18_6_____
size,498,6
shape,498,abcacddabbcfeddacdeffddfeddffdfffacf
letters,498,623145251463412356536214364521145632
prods,498,36___4__15_120_120______3_12_15__24____10_2___24_20___2____18__
